"cell_tower_id1","cell_tower_id2","source1_name","source2_name","district1","district2","latitude1","latitude2","longitude1","longitude2","nearest_precip_station","distance","nearest_precip_lat","nearest_precip_long","id_1","id_2"
"MA0014","MA0003","Periyathampamai DIALOG-MA0014-13G/878-23-ODU-1(RTNRF-1)","Madu_Junction-MA0003-13G/878-23-ODU-1(RTNRF-1)","Mannar","Mannar",8.789722,8.772222,80.254444,80.153889,434150,0.005851233127078,8.75,80.5,1060,2719
"MA0014","MA0003","Periyathampamai DIALOG-MA0014-13G/878-24-ODU-1(RTNRF-1)","Madu_Junction-MA0003-13G/878-24-ODU-1(RTNRF-1)","Mannar","Mannar",8.789722,8.772222,80.254444,80.153889,434150,0.005851233127078,8.75,80.5,1061,2720
"AN0036","AN0059","Mahabulankulama-AN0036-7G/691-23-ODU-1(RTNRF-1)","Mahawilachchiya-AN0059-7G/691-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.306111,8.467778,80.313333,80.170556,434220,0.000165035464546,8.117,80.467,1062,2721
"AN0036","AN0059","Mahabulankulama-AN0036-7G/691-25-ODU-1(RTNRF-1)","Mahawilachchiya-AN0059-7G/691-25-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.306111,8.467778,80.313333,80.170556,434220,0.000165035464546,8.117,80.467,1063,2722
"KU0106","KU0072","Maeliya-KU0106-18G/1437-23-ODU-1(RTNRF-1)","Kumbukgete-KU0072-18G/1437-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.72774,7.677,80.4194,80.4242,434210,0.00077707209886,8.301,80.428,1064,2723
"JA0129","JA0008","Alvai_East-JA0129-23G/805-23-ODU-1(RTNRF-1)","Puloli-JA0008-23G/805-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.825556,9.81601,80.221389,80.2323,434100,0.000526315282881,9.267,80.817,1065,2724
"AN0013","AN0104","Anuradhapura_MTT-AN0013-15G/708-23-ODU-1(RTNRF-1)","Wijayapura-AN0104-15G/708-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.366389,8.298333,80.434444,80.405833,434100,4.83822069409778E-05,9.267,80.817,1066,2725
"AN0013","AN0104","Anuradhapura_MTT-AN0013-15G/708-24-ODU-1(RTNRF-1)","Wijayapura-AN0104-15G/708-24-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.366389,8.298333,80.434444,80.405833,434100,4.83822069409778E-05,9.267,80.817,1067,2726
"GM0236","GM0118","Ahugammana-GM0236-18G/927-23-ODU-1(RTNRF-1)","Malwana-GM0118-18G/927-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.989444,6.95196,80.041111,80.0225,434670,0.000897693899146,6.822,79.886,1068,2727
"TR0060","TR0007","Navaladi-TR0060-18G/800-23-ODU-1(RTNRF-1)","Muthur-TR0007-18G/800-23-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.45,8.450278,81.233333,81.261389,434180,0.110661606675557,8.539,81.182,1069,2728
"CM0536","CM0174","Bullers_Rd_South-CM0536-23G/1051-23-ODU-1(RTNRF-1)","Thursten-CM0174-23G/1051-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.898611,6.903611,79.869167,79.8575,434660,1.33986059597765E-05,6.9,79.867,1070,2729
"CM0536","CM0174","Bullers_Rd_South-CM0536-23G/1051-24-ODU-1(RTNRF-1)","Thursten-CM0174-23G/1051-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.898611,6.903611,79.869167,79.8575,434660,1.33986059597765E-05,6.9,79.867,1071,2730
"CM0536","CM0174","Bullers_Rd_South-CM0536-23G/1051-25-ODU-1(RTNRF-1)","Thursten-CM0174-23G/1051-25-ODU-1(RTNRF-1)","Colombo","Colombo",6.898611,6.903611,79.869167,79.8575,434660,1.33986059597765E-05,6.9,79.867,1072,2731
"CM0536","CM0174","Bullers_Rd_South-CM0536-23G/1051-26-ODU-1(RTNRF-1)","Thursten-CM0174-23G/1051-26-ODU-1(RTNRF-1)","Colombo","Colombo",6.898611,6.903611,79.869167,79.8575,434660,1.33986059597765E-05,6.9,79.867,1073,2732
"PU0078","PU0012","Angampitiya-PU0078-23G/1357-23-ODU-1(RTNRF-1)","Waikkala-PU0012-23G/1357-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.290833,7.276944,79.850556,79.860833,434500,0.000820889270824,7.181,79.866,1074,2733
"PU0078","PU0012","Angampitiya-PU0078-23G/1357-24-ODU-1(RTNRF-1)","Waikkala-PU0012-23G/1357-24-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.290833,7.276944,79.850556,79.860833,434500,0.000820889270824,7.181,79.866,1075,2734
"GM0090","GM0266","Pasyala-GM0090-18G/1418-23-ODU-1(RTNRF-1)","Ganegoda-GM0266-18G/1418-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.168611,7.218333,80.119722,80.087222,434860,0.000460277830485,6.683,80.4,1076,2735
"KU0133","KU0250","Kurunegala_Bus_Stand-KU0133-26G/708-23-ODU-1(RTNRF-1)","Kurunegala-KU0250-26G/708-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.48873,7.48563,80.3642,80.3696,434440,3.05266453281347E-05,7.333,80.633,1077,2736
"KU0133","KU0250","Kurunegala_Bus_Stand-KU0133-26G/708-24-ODU-1(RTNRF-1)","Kurunegala-KU0250-26G/708-24-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.48873,7.48563,80.3642,80.3696,434440,3.05266453281347E-05,7.333,80.633,1078,2737
"GM0259","GM0058","Pahalayagoda-GM0259-18G/570-23-ODU-1(RTNRF-1)","Belummahara-GM0058-18G/570-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.07017,7.06635,79.9751,80.0052,434730,0.000259494063156,6.967,80.767,1079,2738
"VA0072","AN0029","Irattaperiyakulama_Dialog-VA0072-15G/743-23-ODU-1(RTNRF-1)","Punewa_Dialog-AN0029-15G/743-23-ODU-1(RTNRF-1)","Vavnia","Anuradapura",8.69087,8.614167,80.4824,80.462778,434150,3.05466368849065E-05,8.75,80.5,1080,2739
"VA0072","AN0029","Irattaperiyakulama_Dialog-VA0072-15G/743-24-ODU-1(RTNRF-1)","Punewa_Dialog-AN0029-15G/743-24-ODU-1(RTNRF-1)","Vavnia","Anuradapura",8.69087,8.614167,80.4824,80.462778,434150,3.05466368849065E-05,8.75,80.5,1081,2740
"CM0295","CM0095","Gothami_Balika-CM0295-26G/1361-23-ODU-1(RTNRF-1)","Punchiborella-CM0095-26G/1361-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.9244,6.919167,79.8718,79.873611,434660,0.000165212538096,6.9,79.867,1082,2741
"KU0020","KU0048","Katupotha-KU0020-13G/554-23-ODU-1(RTNRF-1)","Wariyapola_West-KU0048-13G/554-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.5351,7.617778,80.1865,80.205278,434150,0.000463967531708,8.75,80.5,1083,2742
"KU0020","KU0048","Katupotha-KU0020-13G/554-24-ODU-1(RTNRF-1)","Wariyapola_West-KU0048-13G/554-24-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.5351,7.617778,80.1865,80.205278,434150,0.000463967531708,8.75,80.5,1084,2743
"CM1295","CM0173","IDM_Relocation-CM1295-26G/1264-23-ODU-1(RTNRF-1)","Thummulla-CM0173-26G/1264-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.89,6.894722,79.858889,79.861111,434660,4.24797338864345E-05,6.9,79.867,1085,2744
"GM0007","GM0447","Ekala-GM0007-26G/636-23-ODU-1(RTNRF-1)","Ekala_Industril_Zone-GM0447-26G/636-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.09419,7.10256,79.8969,79.8961,434500,0.000281871305983,7.181,79.866,1086,2745
"GM0007","GM0447","Ekala-GM0007-26G/636-24-ODU-1(RTNRF-1)","Ekala_Industril_Zone-GM0447-26G/636-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.09419,7.10256,79.8969,79.8961,434500,0.000281871305983,7.181,79.866,1087,2746
"KU0035","KU0050","Kobeigane-KU0035-13G/820-23-ODU-1(RTNRF-1)","Barampola-KU0050-13G/820-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.6545,7.59864,80.131,80.0338,434220,0.005796324237981,8.117,80.467,1088,2747
"GM0308","GM0047","Kahataowita-GM0308-18G/754-23-ODU-1(RTNRF-1)","Urapola-GM0047-18G/754-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.09233,7.10063,80.1133,80.1456,434440,0.005148883623488,7.333,80.633,1089,2748
"GM0308","GM0047","Kahataowita-GM0308-18G/754-24-ODU-1(RTNRF-1)","Urapola-GM0047-18G/754-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.09233,7.10063,80.1133,80.1456,434440,0.005148883623488,7.333,80.633,1090,2749
"TR0081","TR0012","Thoppur_East-TR0081-18G/820-23-ODU-1(RTNRF-1)","Thoppur-TR0012-18G/820-23-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.404444,8.394167,81.322778,81.297222,434220,0.001743248584245,8.117,80.467,1091,2750
"CM0749","CM0167","HSBC_HO_Ind-CM0749-26G/1242-23-ODU-1(RTNRF-1)","Regal-CM0167-26G/1242-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.936389,6.93194,79.844722,79.8464,434670,2.3265408139256E-05,6.822,79.886,1092,2751
"MT0062","MT0026","Lenadora_Airtel-MT0062-18G/769-23-ODU-1(RTNRF-1)","Pannampitiya-MT0026-18G/769-23-ODU-1(RTNRF-1)","Matale","Matale",7.74502,7.77616,80.6634,80.663,434440,0.000440834341506,7.333,80.633,1093,2752
"GM0535","GM0027","Sinharamulla-GM0535-23G/818-23-ODU-1(RTNRF-1)","Kelaniya-GM0027-23G/818-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.951111,6.95735,79.903889,79.9163,434440,0.000377516788644,7.333,80.633,1094,2753
"GM0535","GM0027","Sinharamulla-GM0535-23G/818-24-ODU-1(RTNRF-1)","Kelaniya-GM0027-23G/818-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.951111,6.95735,79.903889,79.9163,434440,0.000377516788644,7.333,80.633,1095,2754
"GM0359","GM0034","Siyambalape_North-GM0359-23G/1439-23-ODU-1(RTNRF-1)","Mawaramandiya-GM0034-23G/1439-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.9825,6.98662,79.9889,79.9757,434660,0.004817847918421,6.9,79.867,1096,2755
"GM0359","GM0034","Siyambalape_North-GM0359-23G/1439-24-ODU-1(RTNRF-1)","Mawaramandiya-GM0034-23G/1439-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.9825,6.98662,79.9889,79.9757,434660,0.004817847918421,6.9,79.867,1097,2756
"GM0030","GM0180","Kochchikade-GM0030-23G/1346-23-ODU-1(RTNRF-1)","Welihena-GM0180-23G/1346-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.26407,7.25012,79.8565,79.8645,434500,0.000475615086651,7.181,79.866,1098,2757
"GM0030","GM0180","Kochchikade-GM0030-23G/1346-24-ODU-1(RTNRF-1)","Welihena-GM0180-23G/1346-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.26407,7.25012,79.8565,79.8645,434500,0.000475615086651,7.181,79.866,1099,2758
"GM0443","GM0030","Negombo_Beach_North-GM0443-23G/746-23-ODU-1(RTNRF-1)","Kochchikade-GM0030-23G/746-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.25755,7.26407,79.8446,79.8565,434410,0.001736044810261,7.467,80.367,1100,2759
"CM0127","CM1131","Battaramulla-CM0127-23G/828-23-ODU-1(RTNRF-1)","Buthgamuwa_Rd_Reloc-CM1131-23G/828-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.90607,6.913889,79.9149,79.91,434660,0.000644972981723,6.9,79.867,1101,2760
"CM0127","CM1131","Battaramulla-CM0127-23G/828-24-ODU-1(RTNRF-1)","Buthgamuwa_Rd_Reloc-CM1131-23G/828-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.90607,6.913889,79.9149,79.91,434660,0.000644972981723,6.9,79.867,1102,2761
"KU0329","KU0054","Bammanna-KU0329-18G/1799-23-ODU-1(RTNRF-1)","Yakwila-KU0054-18G/1799-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.371111,7.37549,80.063889,80.0334,434440,0.003751725786763,7.333,80.633,1103,2762
"MA0010","MA0032","Nanattan-MA0010-18G/889-23-ODU-1(RTNRF-1)","Vankalai_SLN-MA0032-18G/889-23-ODU-1(RTNRF-1)","Mannar","Mannar",8.838333,8.88,79.968889,79.936111,434210,0.000450305459187,8.301,80.428,1104,2763
"GM0300","GM0092","Mithirigala_East-GM0300-18G/697-23-ODU-1(RTNRF-1)","Pugoda-GM0092-18G/697-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.9825,6.97811,80.1585,80.1212,434660,0.005107848103693,6.9,79.867,1105,2764
"PU0039","KU0122","Pallama-PU0039-15G/894-23-ODU-1(RTNRF-1)","Weerapokuna-KU0122-15G/894-23-ODU-1(RTNRF-1)","Puttlam","Kurunegala",7.69038,7.65069,79.9204,79.986,434790,0.000486344146473,6.983,81.05,1106,2765
"GM0689","GM0043","Liyanage_Est-GM0689-26G/1541-IP-23-ODU-1(RTNRF-1)","Seeduwa-GM0043-26G/1541-IP-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.149167,7.14535,79.878889,79.874,434500,0.000669204100027,7.181,79.866,1107,2766
"GM0689","GM0043","Liyanage_Est-GM0689-26G/1541-IP-24-ODU-1(RTNRF-1)","Seeduwa-GM0043-26G/1541-IP-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.149167,7.14535,79.878889,79.874,434500,0.000669204100027,7.181,79.866,1108,2767
"AN0014","AN0040","Kahatagasdigiliya-AN0014-13G/933-23-ODU-1(RTNRF-1)","Morakewa-AN0040-13G/933-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.426944,8.509722,80.698333,80.788611,434220,0.001319228745783,8.117,80.467,1109,2768
"AN0166","TR0087","Horowppothana-AN0166-13G/919-23-ODU-1(RTNRF-1)","Mahadiwulwewa-TR0087-13G/919-23-ODU-1(RTNRF-1)","Anuradapura","Trincomalee",8.5475,8.598708,80.831667,80.920967,434210,0.000323992582199,8.301,80.428,1110,2769
"GM0132","GM0054","Indigolla-GM0132-23G/582-23-ODU-1(RTNRF-1)","Yakkala-GM0054-23G/582-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.10692,7.08569,80.0171,80.0143,434670,0.001166450650832,6.822,79.886,1111,2770
"GM0097","GM0669","Seeduwa_South-GM0097-18G/1746-23-ODU-1(RTNRF-1)","Negombo_Thalahena-GM0669-18G/1746-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.12797,7.149917,79.8762,79.831944,434500,0.001206345972146,7.181,79.866,1112,2771
"GM0035","GM0193","Minuwangoda-GM0035-23G/1348-23-ODU-1(RTNRF-1)","Nilpanagoda-GM0193-23G/1348-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.17394,7.19339,79.9589,79.9573,434240,0.000688365994081,8.033,79.833,1113,2772
"GM0035","GM0193","Minuwangoda-GM0035-23G/1348-24-ODU-1(RTNRF-1)","Nilpanagoda-GM0193-23G/1348-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.17394,7.19339,79.9589,79.9573,434240,0.000688365994081,8.033,79.833,1114,2773
"GM0381","GM0090","Radawadunna-GM0381-23G/1354-23-ODU-1(RTNRF-1)","Pasyala-GM0090-23G/1354-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.180833,7.168611,80.134444,80.119722,434660,0.000883597535201,6.9,79.867,1115,2774
"GM0381","GM0090","Radawadunna-GM0381-23G/1354-24-ODU-1(RTNRF-1)","Pasyala-GM0090-23G/1354-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.180833,7.168611,80.134444,80.119722,434660,0.000883597535201,6.9,79.867,1116,2775
"AN0191","AN0115","Parakramapura-AN0191-23G/949-23-ODU-1(RTNRF-1)","Galkulama_Kanda-AN0115-23G/949-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.911111,8.893056,80.780833,80.799167,434040,0.000167824404194,9.65,80.017,1117,2776
"TR0026","TR0036","Seruwila-TR0026-18G/717-23-ODU-1(RTNRF-1)","Seruwila_South_Hutch-TR0036-18G/717-23-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.324722,8.296944,81.298333,81.273333,434670,0.000747024702372,6.822,79.886,1118,2777
"GM0005","GM0475","Biyagama-GM0005-26G/1253-23-ODU-1(RTNRF-1)","MAS_Silueta_Biya_Ind-GM0475-26G/1253-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.96481,6.961111,80.0093,79.951667,434730,0.008925689666343,6.967,80.767,1119,2778
"PU0052","KU0359","Dunknnawa-PU0052-23G/1638-23-ODU-1(RTNRF-1)","Welipennegahamulla-KU0359-23G/1638-23-ODU-1(RTNRF-1)","Puttlam","Kurunegala",7.418056,7.432222,79.911111,79.925,434220,0.001599843842299,8.117,80.467,1120,2779
"CM0053","CM0797","Kotikawatta_DBN-CM0053-26G/596-23-ODU-1(RTNRF-1)","Kotikawatta_South-CM0797-26G/596-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.935556,6.92975,79.914167,79.9198,434660,0.001018699578197,6.9,79.867,1121,2780
"CM0053","CM0797","Kotikawatta_DBN-CM0053-26G/596-24-ODU-1(RTNRF-1)","Kotikawatta_South-CM0797-26G/596-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.935556,6.92975,79.914167,79.9198,434660,0.001018699578197,6.9,79.867,1122,2781
"PO0036","PO0040","Danyawa-PO0036-15G/741-23-ODU-1(RTNRF-1)","Kattakulama-PO0040-15G/741-23-ODU-1(RTNRF-1)","Polonnaruwa","Polonnaruwa",8.10139,8.172778,80.9483,80.966667,434730,0.00136381815136,6.967,80.767,1123,2782
"CM0345","CM0864","Korathota-CM0345-23G/596-23-ODU-1(RTNRF-1)","Alubogahalanda_North-CM0864-23G/596-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.90931,6.907222,79.9973,79.975556,434660,0.000415989428931,6.9,79.867,1124,2783
"CM0345","CM0864","Korathota-CM0345-23G/596-24-ODU-1(RTNRF-1)","Alubogahalanda_North-CM0864-23G/596-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.90931,6.907222,79.9973,79.975556,434660,0.000415989428931,6.9,79.867,1125,2784
"KI0035","MU0073","Iranamadu_DTL-KI0035-15G/729-23-ODU-1(RTNRF-1)","Kokavil-MU0073-15G/729-23-ODU-1(RTNRF-1)","Kilinochchi","Mulathive",9.342778,9.305833,80.407778,80.406944,434410,1.94019691437811E-05,7.467,80.367,1126,2785
"MA0014","AN0032","Periyathampanai_Dialog-MA0014-7G/736-23-ODU-1(RTNRF-1)","Tantirimale_DAP-AN0032-7G/736-23-ODU-1(RTNRF-1)","Mannar","Anuradapura",8.789722,8.586667,80.254444,80.271389,434410,2.69405533848857E-05,7.467,80.367,1127,2786
"MA0014","AN0032","Periyathampanai_Dialog-MA0014-7G/736-24-ODU-1(RTNRF-1)","Tantirimale_DAP-AN0032-7G/736-24-ODU-1(RTNRF-1)","Mannar","Anuradapura",8.789722,8.586667,80.254444,80.271389,434410,2.69405533848857E-05,7.467,80.367,1128,2787
"PU0022","PU0027","Thalawila-PU0022-11G/245-23-ODU-1(RTNRF-1)","Puttalam_east -PU0027-11G/245-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",8.12375,8.030278,79.7256,79.860833,434240,0.00029780693928,8.033,79.833,1129,2788
"PU0022","PU0027","Thalawila-PU0022-11G/245-24-ODU-1(RTNRF-1)","Puttalam_east -PU0027-11G/245-24-ODU-1(RTNRF-1)","Puttlam","Puttlam",8.12375,8.030278,79.7256,79.860833,434240,0.00029780693928,8.033,79.833,1130,2789
"CM0144","CM0334","Kandawala-CM0144-18G/1243-23-ODU-1(RTNRF-1)","Werahera-CM0334-18G/1243-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.810278,6.82517,79.892778,79.9041,434670,0.000195691765383,6.822,79.886,1131,2790
"CM0144","CM0334","Kandawala-CM0144-18G/1243-24-ODU-1(RTNRF-1)","Werahera-CM0334-18G/1243-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.810278,6.82517,79.892778,79.9041,434670,0.000195691765383,6.822,79.886,1132,2791
"KU0068","KU0112","Balalla-KU0068-11G/426-23-ODU-1(RTNRF-1)","Wariyapola_DTL-KU0112-11G/426-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.776667,7.620833,80.253889,80.246389,434950,0.000584639105996,6.033,80.217,1133,2792
"KU0068","KU0112","Balalla-KU0068-11G/426-24-ODU-1(RTNRF-1)","Wariyapola_DTL-KU0112-11G/426-24-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.776667,7.620833,80.253889,80.246389,434950,0.000584639105996,6.033,80.217,1134,2793
"CM0050","CM0931","Kolonnawa-CM0050-26G/721-23-ODU-1(RTNRF-1)","Orugodawatta_East-CM0931-26G/721-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.93378,6.94845,79.8875,79.8821,434950,2.58002066237858E-05,6.033,80.217,1135,2794
"JA0094","JA0052","Manalkadu-JA0094-13G/602-23-ODU-1(RTNRF-1)","Kodikamam-JA0052-13G/602-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.76121,9.68257,80.2607,80.2201,434130,0.00072210262075,8.983,79.917,1136,2795
"JA0094","JA0052","Manalkadu-JA0094-13G/602-24-ODU-1(RTNRF-1)","Kodikamam-JA0052-13G/602-24-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.76121,9.68257,80.2607,80.2201,434130,0.00072210262075,8.983,79.917,1137,2796
"CM0039","CM0318","Kalubowila_N-CM0039-26G/1358-23-ODU-1(RTNRF-1)","Sri_Saranankara_Road-CM0318-26G/1358-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.872222,6.884444,79.875278,79.862778,434660,0.000251131532529,6.9,79.867,1138,2797
"CM0039","CM0318","Kalubowila_N-CM0039-26G/1358-24-ODU-1(RTNRF-1)","Sri_Saranankara_Road-CM0318-26G/1358-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.872222,6.884444,79.875278,79.862778,434660,0.000251131532529,6.9,79.867,1139,2798
"JA0121","JA0051","Chawakachcheri_Town-JA0121-18G/712-23-ODU-1(RTNRF-1)","Meesalai-JA0051-18G/712-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.65851,9.68286,80.1615,80.1861,434040,0.001686203953327,9.65,80.017,1140,2799
"PU0183","AN0037","Munamalgaswewa-PU0183-18G/1747-23-ODU-1(RTNRF-1)","Kalaoya-AN0037-18G/1747-23-ODU-1(RTNRF-1)","Puttlam","Anuradapura",8.200564,8.206667,80.0535,80.110278,434210,0.00692454297747,8.301,80.428,1141,2800
"PU0020","PU0087","Nattandiya-PU0020-18G/1544-23-ODU-1(RTNRF-1)","Thummodara_Airtel-PU0087-18G/1544-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.415556,7.384167,79.867222,79.858611,434500,0.00078720031678,7.181,79.866,1142,2801
"PU0020","PU0087","Nattandiya-PU0020-18G/1544-24-ODU-1(RTNRF-1)","Thummodara_Airtel-PU0087-18G/1544-24-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.415556,7.384167,79.867222,79.858611,434500,0.00078720031678,7.181,79.866,1143,2802
"AN0136","AN0026","Mahakanadarawa-AN0136-15G/979-23-ODU-1(RTNRF-1)","Mihinthale_Dialog-AN0026-15G/979-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.42,8.361389,80.541944,80.518889,434670,0.000341255985443,6.822,79.886,1144,2803
"CM0567","CM1122","KIRULAPAN_WST-CM0567-26G/1532-HY-23-ODU-1(RTNRF-1)","PARK_HOSPITAL-CM1122-26G/1532-HY-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.881389,6.88717,79.871667,79.8726,434660,9.56862839790922E-05,6.9,79.867,1145,2804
"CM0567","CM1122","KIRULAPAN_WST-CM0567-26G/1532-HY-24-ODU-1(RTNRF-1)","PARK_HOSPITAL-CM1122-26G/1532-HY-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.881389,6.88717,79.871667,79.8726,434660,9.56862839790922E-05,6.9,79.867,1146,2805
"JA0052","JA0026","Kodikamam-JA0052-18G/1161-23-ODU-1(RTNRF-1)","Varani-JA0026-18G/1161-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.68257,9.725,80.2201,80.226944,434500,0.000616121432359,7.181,79.866,1147,2806
"JA0052","JA0026","Kodikamam-JA0052-18G/1161-24-ODU-1(RTNRF-1)","Varani-JA0026-18G/1161-24-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.68257,9.725,80.2201,80.226944,434500,0.000616121432359,7.181,79.866,1148,2807
"CM1327","CM0169","CICT_Yard-CM1327-18G/1913-23-ODU-1(RTNRF-1)","Seylan_Tower-CM0169-18G/1913-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.943333,6.91748,79.825833,79.847,434660,7.09584281755845E-05,6.9,79.867,1149,2808
"CM1327","CM0169","CICT_Yard-CM1327-18G/1913-24-ODU-1(RTNRF-1)","Seylan_Tower-CM0169-18G/1913-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.943333,6.91748,79.825833,79.847,434660,7.09584281755845E-05,6.9,79.867,1150,2809
"PU0008","PU0089","Madampe-PU0008-18G/1319-23-ODU-1(RTNRF-1)","Mahawewa-PU0089-18G/1319-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.482778,7.4575,79.830556,79.824722,434500,0.001310572449461,7.181,79.866,1151,2810
"PU0008","PU0089","Madampe-PU0008-18G/1319-24-ODU-1(RTNRF-1)","Mahawewa-PU0089-18G/1319-24-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.482778,7.4575,79.830556,79.824722,434500,0.001310572449461,7.181,79.866,1152,2811
"CM0460","CM0726","Joseph_Lane-CM0460-26G/674-23-ODU-1(RTNRF-1)","Premier_Pacific_Ind-CM0726-26G/674-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.893611,6.893889,79.856111,79.857222,434660,0.000182674591234,6.9,79.867,1153,2812
"CM0460","CM0726","Joseph_Lane-CM0460-26G/674-24-ODU-1(RTNRF-1)","Premier_Pacific_Ind-CM0726-26G/674-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.893611,6.893889,79.856111,79.857222,434660,0.000182674591234,6.9,79.867,1154,2813
"GM0009","GM0698","Enderamulla-GM0009-26G/1453-23-ODU-1(RTNRF-1)","Enderamulla_East-GM0698-26G/1453-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.99205,6.995778,79.9128,79.917019,434660,0.000728171886988,6.9,79.867,1155,2814
"CM0019","GM0015","Ellie_House-CM0019-18G/1625-23-ODU-1(RTNRF-1)","Handala-GM0015-18G/1625-23-ODU-1(RTNRF-1)","Colombo","Gampaha",6.96351,6.9977,79.8636,79.886,434660,0.000561462458568,6.9,79.867,1156,2815
"CM0019","GM0015","Ellie_House-CM0019-18G/1625-24-ODU-1(RTNRF-1)","Handala-GM0015-18G/1625-24-ODU-1(RTNRF-1)","Colombo","Gampaha",6.96351,6.9977,79.8636,79.886,434660,0.000561462458568,6.9,79.867,1157,2816
"AN0013","AN0175","Anuradhapura_MTT-AN0013-18G/833-23-ODU-1(RTNRF-1)","Mankadawala-AN0175-18G/833-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.366389,8.407778,80.434444,80.448611,434210,0.000197116926463,8.301,80.428,1158,2817
